202312031042,18.14,0.59,91.23
202312031043,18.14,0.59,91.23
202312031044,18.14,0.59,91.23
202312031045,18.04,0.57,91.97
202312031046,18.04,0.57,91.97
202312031047,18.04,0.57,91.97
202312031048,18.04,0.57,91.97
202312031049,18.04,0.57,91.97
202312031050,18.04,0.57,91.97
202312031051,18.04,0.57,91.97
202312031052,18.04,0.57,91.97
202312031053,18.04,0.57,91.97
202312031054,18.04,0.57,91.97
202312031055,18.04,0.57,91.97
202312031056,18.04,0.57,91.97
202312031057,18.04,0.57,91.97
202312031058,18.04,0.57,91.97
202312031059,18.04,0.57,91.97
202312031100,18.04,0.57,91.97
202312031101,18.04,0.57,91.97
202312031102,18.04,0.57,91.97
202312031103,18.04,0.57,91.97
202312031104,18.04,0.57,91.97
202312031105,18.04,0.57,91.97
202312031106,18.04,0.57,91.97
202312031107,18.04,0.57,91.97
202312031108,18.04,0.57,91.97
202312031109,18.04,0.57,91.97
202312031110,18.04,0.57,91.97
202312031111,18.04,0.57,91.97
202312031112,18.04,0.57,91.97
202312031113,18.04,0.57,91.97
202312031114,18.04,0.57,91.97
202312031115,17.93,0.55,92.71
202312031116,17.93,0.55,92.71
202312031117,17.93,0.55,92.71
202312031118,17.93,0.55,92.71
202312031119,17.93,0.55,92.71
202312031120,17.93,0.55,92.71
202312031121,17.93,0.55,92.71
202312031122,17.93,0.55,92.71
202312031123,17.93,0.55,92.71
202312031124,17.93,0.55,92.71
202312031125,17.93,0.55,92.71
202312031126,17.93,0.55,92.71
202312031127,17.93,0.55,92.71
202312031128,17.93,0.55,92.71
202312031129,17.93,0.55,92.71
202312031130,17.93,0.55,92.71
202312031131,17.93,0.55,92.71
202312031132,17.93,0.55,92.71
202312031133,17.93,0.55,92.71
202312031134,17.93,0.55,92.71
202312031135,17.93,0.55,92.71
202312031136,17.93,0.55,92.71
202312031137,17.93,0.55,92.71
202312031138,17.93,0.55,92.71
202312031139,17.93,0.55,92.71
202312031140,17.93,0.55,92.71
202312031141,17.93,0.55,92.71
202312031142,17.93,0.55,92.71
202312031143,17.93,0.55,92.71
202312031144,17.93,0.55,92.71
202312031145,17.83,0.53,93.45
202312031146,17.83,0.53,93.45
202312031147,17.83,0.53,93.45
202312031148,17.83,0.53,93.45
202312031149,17.83,0.53,93.45
202312031150,17.83,0.53,93.45
202312031151,17.83,0.53,93.45
202312031152,17.83,0.53,93.45
202312031153,17.83,0.53,93.45
202312031154,17.83,0.53,93.45
202312031155,17.83,0.53,93.45
202312031156,17.83,0.53,93.45
202312031157,17.83,0.53,93.45
202312031158,17.83,0.53,93.45
202312031159,17.83,0.53,93.45
202312031200,17.83,0.53,93.45
202312031201,17.83,0.53,93.45
202312031202,17.83,0.53,93.45
202312031203,17.83,0.53,93.45
202312031204,17.83,0.53,93.45
202312031205,17.83,0.53,93.45
202312031206,17.83,0.53,93.45
202312031207,17.83,0.53,93.45
202312031208,17.83,0.53,93.45
202312031209,17.83,0.53,93.45
202312031210,17.83,0.53,93.45
202312031211,17.83,0.53,93.45
202312031212,17.83,0.53,93.45
202312031213,17.83,0.53,93.45
202312031214,17.83,0.53,93.45
202312031215,17.85,1.44,93.53
202312031216,17.85,1.44,93.53
202312031217,17.85,1.44,93.53
202312031218,17.85,1.44,93.53
202312031219,17.85,1.44,93.53
202312031220,17.85,1.44,93.53
202312031221,17.85,1.44,93.53
202312031222,17.85,1.44,93.53
202312031223,17.85,1.44,93.53
202312031224,17.85,1.44,93.53
202312031225,17.85,1.44,93.53
202312031226,17.85,1.44,93.53
202312031227,17.85,1.44,93.53
202312031228,17.85,1.44,93.53
202312031229,17.85,1.44,93.53
202312031230,17.85,1.44,93.53
202312031231,17.85,1.44,93.53
202312031232,17.85,1.44,93.53
202312031233,17.85,1.44,93.53
202312031234,17.85,1.44,93.53
202312031235,17.85,1.44,93.53
202312031236,17.85,1.44,93.53
202312031237,17.85,1.44,93.53
202312031238,17.85,1.44,93.53
202312031239,17.85,1.44,93.53
202312031240,17.85,1.44,93.53
202312031241,17.85,1.44,93.53
202312031242,17.85,1.44,93.53
202312031243,17.85,1.44,93.53
202312031244,17.85,1.44,93.53
202312031245,17.87,2.36,93.62
202312031246,17.87,2.36,93.62
202312031247,17.87,2.36,93.62
202312031248,17.87,2.36,93.62
202312031249,17.87,2.36,93.62
202312031250,17.87,2.36,93.62
202312031251,17.87,2.36,93.62
202312031252,17.87,2.36,93.62
202312031253,17.87,2.36,93.62
202312031254,17.87,2.36,93.62
202312031255,17.87,2.36,93.62
202312031256,17.87,2.36,93.62
202312031257,17.87,2.36,93.62
202312031258,17.87,2.36,93.62
202312031259,17.87,2.36,93.62
202312031300,17.87,2.36,93.62
202312031301,17.87,2.36,93.62
202312031302,17.87,2.36,93.62
202312031303,17.87,2.36,93.62
202312031304,17.87,2.36,93.62
202312031305,17.87,2.36,93.62
202312031306,17.87,2.36,93.62
202312031307,17.87,2.36,93.62
202312031308,17.87,2.36,93.62
202312031309,17.87,2.36,93.62
202312031310,17.87,2.36,93.62
202312031311,17.87,2.36,93.62
202312031312,17.87,2.36,93.62
202312031313,17.87,2.36,93.62
202312031314,17.87,2.36,93.62
202312031315,17.88,3.27,93.71
202312031316,17.88,3.27,93.71
202312031317,17.88,3.27,93.71
202312031318,17.88,3.27,93.71
202312031319,17.88,3.27,93.71
202312031320,17.88,3.27,93.71
202312031321,17.88,3.27,93.71
202312031322,17.88,3.27,93.71
202312031323,17.88,3.27,93.71
202312031324,17.88,3.27,93.71
202312031325,17.88,3.27,93.71
202312031326,17.88,3.27,93.71
202312031327,17.88,3.27,93.71
202312031328,17.88,3.27,93.71
202312031329,17.88,3.27,93.71
202312031330,17.88,3.27,93.71
202312031331,17.88,3.27,93.71
202312031332,17.88,3.27,93.71
202312031333,17.88,3.27,93.71
202312031334,17.88,3.27,93.71
202312031335,17.88,3.27,93.71
202312031336,17.88,3.27,93.71
202312031337,17.88,3.27,93.71
202312031338,17.88,3.27,93.71
202312031339,17.88,3.27,93.71
202312031340,17.88,3.27,93.71
202312031341,17.88,3.27,93.71
202312031342,17.88,3.27,93.71
202312031343,17.88,3.27,93.71
202312031344,17.88,3.27,93.71
202312031345,17.90,4.18,93.79
202312031346,17.90,4.18,93.79
202312031347,17.90,4.18,93.79
202312031348,17.90,4.18,93.79
202312031349,17.90,4.18,93.79
202312031350,17.90,4.18,93.79
202312031351,17.90,4.18,93.79
202312031352,17.90,4.18,93.79
202312031353,17.90,4.18,93.79
202312031354,17.90,4.18,93.79
202312031355,17.90,4.18,93.79
202312031356,17.90,4.18,93.79
202312031357,17.90,4.18,93.79
202312031358,17.90,4.18,93.79
202312031359,17.90,4.18,93.79
202312031400,17.90,4.18,93.79
202312031401,17.90,4.18,93.79
202312031402,17.90,4.18,93.79
202312031403,17.90,4.18,93.79
202312031404,17.90,4.18,93.79
202312031405,17.90,4.18,93.79
202312031406,17.90,4.18,93.79
202312031407,17.90,4.18,93.79
202312031408,17.90,4.18,93.79
202312031409,17.90,4.18,93.79
202312031410,17.90,4.18,93.79
202312031411,17.90,4.18,93.79
202312031412,17.90,4.18,93.79
202312031413,17.90,4.18,93.79
202312031414,17.90,4.18,93.79
202312031415,17.92,5.10,93.88
202312031416,17.92,5.10,93.88
202312031417,17.92,5.10,93.88
202312031418,17.92,5.10,93.88
202312031419,17.92,5.10,93.88
202312031420,17.92,5.10,93.88
202312031421,17.92,5.10,93.88
202312031422,17.92,5.10,93.88
202312031423,17.92,5.10,93.88
202312031424,17.92,5.10,93.88
202312031425,17.92,5.10,93.88
202312031426,17.92,5.10,93.88
202312031427,17.92,5.10,93.88
202312031428,17.92,5.10,93.88
202312031429,17.92,5.10,93.88
202312031430,17.92,5.10,93.88
202312031431,17.92,5.10,93.88
202312031432,17.92,5.10,93.88
202312031433,17.92,5.10,93.88
202312031434,17.92,5.10,93.88
202312031435,17.92,5.10,93.88
202312031436,17.92,5.10,93.88
202312031437,17.92,5.10,93.88
202312031438,17.92,5.10,93.88
202312031439,17.92,5.10,93.88
202312031440,17.92,5.10,93.88
202312031441,17.92,5.10,93.88
202312031442,17.92,5.10,93.88
202312031443,17.92,5.10,93.88
202312031444,17.92,5.10,93.88
202312031445,17.94,6.01,93.96
202312031446,17.94,6.01,93.96
202312031447,17.94,6.01,93.96
202312031448,17.94,6.01,93.96
202312031449,17.94,6.01,93.96
202312031450,17.94,6.01,93.96
202312031451,17.94,6.01,93.96
202312031452,17.94,6.01,93.96
202312031453,17.94,6.01,93.96
202312031454,17.94,6.01,93.96
202312031455,17.94,6.01,93.96
202312031456,17.94,6.01,93.96
202312031457,17.94,6.01,93.96
202312031458,17.94,6.01,93.96
202312031459,17.94,6.01,93.96
202312031500,17.94,6.01,93.96
202312031501,17.94,6.01,93.96
202312031502,17.94,6.01,93.96
202312031503,17.94,6.01,93.96
202312031504,17.94,6.01,93.96
202312031505,17.94,6.01,93.96
202312031506,17.94,6.01,93.96
202312031507,17.94,6.01,93.96
202312031508,17.94,6.01,93.96
202312031509,17.94,6.01,93.96
202312031510,17.94,6.01,93.96
202312031511,17.94,6.01,93.96
202312031512,17.94,6.01,93.96
202312031513,17.94,6.01,93.96
202312031514,17.94,6.01,93.96
202312031515,17.96,6.92,94.05
202312031516,17.96,6.92,94.05
202312031517,17.96,6.92,94.05
202312031518,17.96,6.92,94.05
202312031519,17.96,6.92,94.05
202312031520,17.96,6.92,94.05
202312031521,17.96,6.92,94.05
202312031522,17.96,6.92,94.05
202312031523,17.96,6.92,94.05
202312031524,17.96,6.92,94.05
202312031525,17.96,6.92,94.05
202312031526,17.96,6.92,94.05
202312031527,17.96,6.92,94.05
202312031528,17.96,6.92,94.05
202312031529,17.96,6.92,94.05
202312031530,17.96,6.92,94.05
202312031531,17.96,6.92,94.05
202312031532,17.96,6.92,94.05
202312031533,17.96,6.92,94.05
202312031534,17.96,6.92,94.05
202312031535,17.96,6.92,94.05
202312031536,17.96,6.92,94.05
202312031537,17.96,6.92,94.05
202312031538,17.96,6.92,94.05
202312031539,17.96,6.92,94.05
202312031540,17.96,6.92,94.05
202312031541,17.96,6.92,94.05
202312031542,17.96,6.92,94.05
202312031543,17.96,6.92,94.05
202312031544,17.96,6.92,94.05
202312031545,17.98,7.84,94.13
202312031546,17.98,7.84,94.13
202312031547,17.98,7.84,94.13
202312031548,17.98,7.84,94.13
202312031549,17.98,7.84,94.13
202312031550,17.98,7.84,94.13
202312031551,17.98,7.84,94.13
202312031552,17.98,7.84,94.13
202312031553,17.98,7.84,94.13
202312031554,17.98,7.84,94.13
202312031555,17.98,7.84,94.13
202312031556,17.98,7.84,94.13
202312031557,17.98,7.84,94.13
202312031558,17.98,7.84,94.13
202312031559,17.98,7.84,94.13
202312031600,17.98,7.84,94.13
202312031601,17.98,7.84,94.13
202312031602,17.98,7.84,94.13
202312031603,17.98,7.84,94.13
202312031604,17.98,7.84,94.13
202312031605,17.98,7.84,94.13
202312031606,17.98,7.84,94.13
202312031607,17.98,7.84,94.13
